id,product_price,product_quantity,product_category,product_ratings_average,product_name,user_id
568011a8-b6ba-4d15-9e43-771140ae82ee,336850.4,14,Toner,5,Avène Gentle Toner,40c9cb9c-1628-4995-b8a6-7a5ce183e087
355f2734-0d25-4a7e-a984-a6f875ed1190,122956.8,12,Sunscreen,5,Bioderma Atoderm Hand Cream Normal to Dry Skin 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
2cbc72e4-0cf7-431f-8a98-8e90f0eb054b,461088,5,Cleansing oil,5,Bioderma Photoderm Anti-Pigmentation and Ti-Wrinkles Sunscreen SPF50+ 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
074c6de1-4d95-4f07-a9d9-3b53d0e7be01,286899.2,10,Sunscreen,4,Bioderma Atoderm Ultra-Soothing Balm - Very Dry Skin 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
b11c4f72-928b-42e1-8e53-f70420630df3,653208,52,Hair,5,Aveda Pure Abundance Volumising Clay Conditioner 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
078e3fdd-36c3-4a64-a931-ea769ba8cfb4,512320,3,Sunscreen,5,Bioderma Photoderm Lait Ultra SPF50+ Very High Protection Sunscreen 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
47aa37ac-229a-438c-b3f6-69241b965e5e,384240,3,Sunscreen,5,Bioderma Atoderm Anti-Itching and Ultra-Soothing Spray Very Dry Skin 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
6afc4de8-a3e3-46bb-bb9d-92948fcea89c,601976,3,Cleansing oil,5,Bioderma Photoderm Tan-Enhancing Dry Oil SPF50 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
cd1d6bba-937b-490f-b3bf-640231622460,225420.8,27,Cleansing oil,5,Bioderma Atoderm Cleansing Oil Normal to Very Dry Skin 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
b2f6f6a9-b402-4867-93be-bbe04b23ed3d,691632,2,Sunscreen,5,Bioderma Photoderm Light Sunscreen Spray SPF50+ 400ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
19a9838b-52d4-4c3b-a941-1b776001bc82,327884.8,81,Cleansing oil,4,Bioderma Atoderm Shower Gel 1L,40c9cb9c-1628-4995-b8a6-7a5ce183e087
e8841945-3fd9-4fcd-bb11-415f72a9a2a5,307392,8,Cleanser,5,Bioderma Sébium Cleansing Micellar Water for Blemish-Prone Skin 250ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
8ac0ad27-2562-44f0-9456-bc2a685ef807,437008.96,7,Cream,5,Avène Very High Protection Anti-Ageing SPF 50+ Sun Cream for Sensitive Skin 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
e9824dcd-9f5f-4ce5-91b4-7749c1604129,110404.96,32,Toner,4,Avène Thermal Spring Water Spray for Sensitive Skin 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
12e9cb5f-3b58-4d5d-968f-c7840209f816,333008,1,Cleanser,5,Bioderma Sebium Actif Intense Purifying Foaming Gel Cleanser 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
b879f56e-25bd-473a-b249-b7784afd9462,461088,6,Cleanser,5,Bioderma Sébium Purifying Foaming Gel Oily to Blemish-Prone Skin 500ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
9d2d0d3f-ef58-4f16-bbfd-8cbd6c750d07,499512,50,Cleanser,5,Bioderma Sebium H2O Pump 500ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
d06b834f-3fae-4dcf-bb2b-d976c6879afa,307392,15,Cleanser,5,Bioderma Sébium Purifying Foaming Gel Oily to Blemish-Prone Skin 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
bd7adfb6-4185-47bc-ae51-7a9aa9f68f47,122956.8,32,Cream,5,Bioderma Atoderm Moisturising Stick 4g,40c9cb9c-1628-4995-b8a6-7a5ce183e087
9f897bfa-1fb0-4952-a3c9-060e8e24f7df,435472,2,Cleanser,5,Bioderma Sebium Kerato+ Anti-Blemish Gel-Cream 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
e3c673ef-61c3-4725-88ce-7fcceec47d6b,358624,1,Serum,4,Bioderma Sebium Sensitive Soothing Moisturising Anti-Blemish Cream 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
aa7bebf6-3873-4d19-afb3-304460d9e76e,422664,35,Serum,5,Avène Cleanance Comedomed Anti-Blemish Concentrate Moisturiser for Blemish-Prone Skin 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
e11a63b2-ec94-483a-a679-b83923701b45,384240,1,Serum,5,Bioderma Sebium Day and Night Cleanser Routine Duo (Worth £22.50),40c9cb9c-1628-4995-b8a6-7a5ce183e087
888a929e-d0fb-476d-b6eb-cc73891b380b,461088,4,Sunscreen,5,Bioderma Photoderm Anti-Blemish Sunscreen SPF30 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
972ce4ec-8586-4acf-8aad-b471321a2cff,717248,50,Cleanser,5,Bioderma Sébium Serum for Adult Acne 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
0837ed5d-4fc0-49f6-8a8d-233bdfe6f289,409856,12,Cream,4,Bioderma Sébium Cleansing Micellar Water for Blemish-Prone Skin 500ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
35723bb9-d8bc-4f39-9c28-4f2eaf1854a1,307392,5,Serum,5,Bioderma Sébium Clarifying Lotion Oily to Combination Skin 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
ad0c1f9e-1fda-40c6-a76a-987631326d39,413186.08,9,Serum,4,Avène Very High Protection Tinted Sun Cream SPF50+ for Dry Sensitive Skin 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
5f1fd6be-ccda-45b9-8eff-c975b0efc2fb,435472,2,Cream,5,Bioderma Sebium Gentle Peel Combination to Oily Skin 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
959b08b7-f429-44ee-bc99-0033ee2ef47a,409856,11,Sunscreen,4,Bioderma Photoderm Sunscreen Face Cream SPF50+ 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
8fe5c42a-5142-4bcf-b190-1ace7b1cf981,379116.8,2,Sunscreen,5,Bioderma Photoderm Face Protection SPF50+ Tinted 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
ce9de5c6-9b56-4512-a560-acd9e0301de1,461088,7,Sunscreen,5,Bioderma Photoderm Anti-Redness Tinted Sunscreen SPF50+ 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
402f5f97-eb05-4a87-b32e-ef09e582ecba,896560,50,Gel,4,Bloom and Blossom Comfort and Joy Pure Indulgence Gift Set (Worth £81.00),40c9cb9c-1628-4995-b8a6-7a5ce183e087
6dfb930e-02da-4413-8792-3bd198a545e4,768480,50,Cream,4,Bloom and Blossom Lovely Jubbly Bust Firming Gel 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
900fab46-4887-480a-8375-5ffadc9551b8,336338.08,73,Cream,5,Avène Very High Protection B-Protect SPF50+ Sun Cream for Sensitive Skin 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
35ba9228-076a-4db3-8d66-c14dd518e964,742864,2,Gel,4,Bloom and Blossom Legs Eleven Cooling Leg Serum 100ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
a0c8b4de-7a10-4a13-b9dd-faea19e79dfa,563552,4,Cream,4,Bloom and Blossom Pyjamarama Dry Body Oil 100ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
1a57ad79-f28d-4255-8f78-321a43cbb34f,749268,7,Moisturizer,5,Avène Hyaluron Activ B3 Multi-Intensive Night Cream 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
aff37193-6a31-4bb2-a385-6921e19027b9,281776,50,Cream,5,Bloom and Blossom Spritzy Toes Revitalising Leg and Foot Spray 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
86e6a6a3-6a1d-48a7-8582-acad9412bfa4,297914.08,149,Toner,4,Avène Thermal Spring Water Spray for Sensitive Skin 300ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
aea2674f-172b-4c22-a00d-6ef53b5e46c3,860697.6,2,Sun cream,5,Institut Esthederm Adaptasun Sensitive Skin Face Sun Protection 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
34bafbb7-a709-403e-a787-a1e4bda02469,278702.08,18,Cleanser,5,Avène Gentle Toner for Sensitive Skin 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
5dd3bd8d-1a24-44ad-8037-4af836ffe1c7,252573.76,5,Cleanser,4,Avène Milk Cleanser 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
b7337bf3-195f-42a8-be62-0eb0d4d4724c,537936,7,Toner,5,Avène Antirougeurs Fort Relief Concentrate for Chronic Redness 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
2da8b7ff-8fa9-405e-a140-171034e8b581,653208,10,Hair,4,Aveda Men's Pure-Formance Conditioner 300ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
082d0a19-7fef-4647-a6f1-d6f8a1d78fd7,192120,51,Toner,5,Avène Thermal Spring Water Spray for Sensitive Skin 150ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
49237bee-4c2a-4d0f-b8c7-83782c16500d,288180,4,Toner,4,Avène After Sun Restorative Lotion 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
c3ad80c6-d1a5-4543-8a5c-e7e92d2a78f9,288180,2,Cleanser,4,Avène Make-Up Removing Micellar Water 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
2883afe2-754f-4f8e-ad34-ed545dc0823a,317126.08,9,Toner,5,Avène Make-Up Removing Micellar Gel 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
31a78b1a-78d1-45ec-91da-72dd07f6ab6f,379372.96,2,Toner,4,Avène Make-Up Removing Micellar Water 400ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
7296e744-c6ce-455d-80f0-7aca3510ad2c,283312.96,10,Toner,5,Avène Cleansing Foam 150ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
51de6790-7c1f-499f-b42e-e1002640a8eb,633996,6,Toner,4,Avène A-Oxitive Antioxidant Defence Serum for First Signs of Ageing 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
4ba0237b-b435-4fb1-bea8-94f71354f1f7,768480,7,Moisturizer,5,Avène Hyaluron Activ B3 Concentrated Plumping Serum 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
c7cae40c-de91-436a-b430-b51ca2bdc9b4,384240,4,Moisturizer,4,Avène Antirougeurs Calm Mask For Skin Prone To Redness 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
9e3f4ae4-a12f-4b4e-a594-0fed2f1de55f,749268,50,Serum,5,Avène Cleanance A.H.A Exfoliating Serum for Skin with Imperfections 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
dd80d68f-83af-4d06-8578-3c84db41c541,422664,50,Serum,4,"Avène XeraCalm A.D. Lipid-Replenishing Balm Moisturiser for Dry, Itchy Skin 200ml",40c9cb9c-1628-4995-b8a6-7a5ce183e087
4b52a5c0-1921-40d6-9444-5eb85eb10291,896560,50,Moisturizer,5,Avène Physiolift Smoothing and Plumping Serum for Ageing Skin 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
ae7fb176-7aa4-4d55-8e9b-86ab6a7d397d,365028,17,Cream,4,Avène Hydrance Rich Hydrating Cream Moisturiser for Dehydrated Skin 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
1d4349c4-1ed3-4382-af1d-efbc1b0b1a73,586094.08,3,Cream,5,Avène A-Oxitive Antioxidant Water Cream Moisturiser for First Signs of Ageing 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
6d22ace3-a0c9-42a5-b82c-91ed48f2ee96,393974.08,4,Moisturizer,5,Avène Tolerance Hydra-10 Moisturising Cream 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
d5ebf0fc-0a9a-4862-831d-1661072cc3e0,403452,6,Serum,5,Avène Very High Protection Fluid for Sensitive Skin SPF50+ 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
29178001-c5d3-44df-bfda-1d6cd776ad8b,225676.96,15,Moisturizer,5,Avène Cicalfate Restorative Hand Cream for Very Dry Cracked Hands 100ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
8ef23c1c-e2d9-4f20-80e9-d3bd8672be50,403452,8,Cream,5,Avène Very High Protection Sun Cream SPF50+ for Dry Sensitive Skin 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
3951bdf2-9faa-4da9-a06f-b0368c8318b1,509246.08,5,Cream,5,Avène Hydrance Boost Serum 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
c752d283-3c3e-43a8-8d87-6efb582540bd,384240,14,Moisturizer,4,Avène Hydrance Rich-UV Hydrating Cream SPF30 Moisturiser for Dehydrated Skin 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
23dd9f72-961f-43ba-9d00-06b61e371cb2,730056,2,Serum,4,Avène Hyaluron Activ B3 Cellular Renewal Cream 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
0a30ec02-39b8-41b8-8b7d-7406ac275a6c,413186.08,1,Moisturizer,5,Avène Very High Protection SPF50+ Tinted Fluid for Sensitive Skin 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
cd188a34-dbd7-4d71-9fcd-71c0836f169c,614784,7,Cream,5,Avène Very High Protection Anti-Ageing Tinted SPF50+ Sun Cream for Sensitive Skin 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
01025d32-57c9-4f1f-9899-5c22dc656344,422664,25,Serum,5,Avène Very High Protection Cleanance Tinted SPF50+ Sun Cream for Blemish-Prone Skin 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
9519c869-ba9a-43d0-b840-1dbdd52c33d7,393974.08,7,Moisturizer,5,Avène Antirougeurs Day Emulsion SPF30 Moisturiser for Skin Prone to Redness 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
fcc91b29-4384-4b3e-b4dc-cf8db0838150,461088,4,Cream,4,Avène Antirougeurs Unifying SPF 30 Tinted Moisturiser for Skin Prone to Redness 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
da53ea92-6f21-4689-8e01-ca8c040b160f,499512,50,Sun cream,4,Avène Intense Protect 50+ and Thermal Spring Water Spray Duo Pack,40c9cb9c-1628-4995-b8a6-7a5ce183e087
8080ae90-077d-4819-9858-eae8e738df89,393974.08,4,Serum,5,Avène Tolerance Hydra-10 Moisturising Fluid 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
e2fba757-7a81-470e-8ff6-31c120088bfa,273835.04,3,Serum,5,Avène Cleanance Localised Drying Emulsion 15ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
15768569-d60e-444d-ad11-45105e922f2c,422664,19,Serum,5,"Avène XeraCalm A.D. Lipid-Replenishing Balm Moisturiser for Dry, Itchy Skin 200ml",40c9cb9c-1628-4995-b8a6-7a5ce183e087
c63842df-7f3f-4f14-b552-55047fa65f7b,427531.04,10,Cream,4,Avène Very High Protection Mineral Fluid SPF50+ Sun Cream for Intolerant Skin 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
18edaf76-0ad0-42d7-bcdf-94e97e02f7c5,403452,6,Cream,5,Avène Tolerance Control Soothing Skin Recovery Balm for Dry Sensitive Skin 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
448eacca-c95f-4d7c-bb41-86dfd2da6a3b,417796.96,13,Moisturizer,5,"Avène Les Essentiels Revitalizing Nourishing Cream Moisturiser for Dry, Sensitive Skin 50ml",40c9cb9c-1628-4995-b8a6-7a5ce183e087
85fe3cbf-f835-459f-a89e-93b29ccc6b1f,384240,14,Serum,5,Avène Hydrance Light-UV Hydrating Emulsion SPF 30 Moisturiser for Dehydrated Skin 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
de4eb6c5-d966-433c-9b2d-cf5d6287fd08,485167.04,70,Serum,4,Avène Hydrance Aqua-Gel Moisturiser for Dehydrated Skin 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
4af785e3-76ac-430a-9417-ec5dd879ef21,365028,11,Cream,5,Avène Hydrance Light Hydrating Emulsion Moisturiser for Dehydrated Skin 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
3ca95879-755f-4b05-8a57-d89163fd3412,403452,8,Moisturizer,4,Avène Very High Protection Cleanance SPF50+ Sun Cream for Blemish-Prone Skin 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
c9188d55-92f1-44b2-a841-411361481a6c,182642.08,31,Serum,5,Avène Cicalfate+ Restorative Protective Cream 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
af0b12fd-397b-4700-92db-38b958cd82e1,896560,6,Cream,5,CeraVe Smooth and Protect Duo for Blemish-Prone Skin,40c9cb9c-1628-4995-b8a6-7a5ce183e087
b746a953-35fb-408b-9126-14b5ef661aac,307392,13,Sun cream,4,Avène Cicalfate+ Restorative Protective Cream 100ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
92ae6e7d-1541-4e09-8c9c-4b2f530d1837,461088,2,Sunscreen,4,Avène High Protection Spray Sun Cream SPF 30 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
99e58531-1004-4d16-a21b-61a7c9c29693,589168,4,Sunscreen,5,Avène Exclusive SPF and Thermal Water Bundle,40c9cb9c-1628-4995-b8a6-7a5ce183e087
c4a9fb0a-716f-4e9b-b5e4-87f51d0e8b5a,427531.04,22,Sun cream,5,Avène Very High Protection Tinted Mineral Fluid SPF50+ Sun Cream for Intolerant Skin 40ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
432d7132-8654-4cca-95b3-68bad5a71df6,832520,67,Moisturizer,4,CeraVe Ultimate Smooth Skin Bundle,40c9cb9c-1628-4995-b8a6-7a5ce183e087
4d553736-755b-472d-8259-8532eddd0bc8,461088,7,Sunscreen,5,Avène Very High Protection Spray Sun Cream SPF50+ 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
4b92c3cf-e603-4cd8-86e3-209ece6c27cd,461088,49,Sun cream,5,Avène Intense Protect SPF50+ Sun Cream for Very Sensitive Skin 150ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
fee9a4f5-a0df-4577-bb16-809f75eb1168,666016,7,Moisturizer,4,Avène Exlcusive Thermal Water Bundle,40c9cb9c-1628-4995-b8a6-7a5ce183e087
29ba3557-3146-4fd3-bd42-2264a5bfe677,294584,396,Moisturizer,5,CeraVe Foaming Cleanser with Niacinamide for Normal to Oily Skin 236ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
785c183d-0d3d-4184-8404-300492f4f0f7,973408,36,Moisturizer,5,CeraVe 24hr Facial Hydration Bundle,40c9cb9c-1628-4995-b8a6-7a5ce183e087
dd1e4482-9d1d-4677-b611-7ef284682edf,806904,37,Moisturizer,5,Cerave Cleanser Large Duo,40c9cb9c-1628-4995-b8a6-7a5ce183e087
41beda8d-407c-4200-9948-669833637842,320200,227,Moisturizer,4,CeraVe Micellar Cleansing Water with Niacinamide & Ceramides for All Skin Types 295ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
ddb8d948-9ea3-4541-b7c4-4aa1d115a86a,640400,68,Cleanser,4,CeraVe Your Best Skin AM Duo,40c9cb9c-1628-4995-b8a6-7a5ce183e087
1e2a7557-a293-44ad-aa9e-7b46fc5cdbe2,742864,24,Cleanser,5,CeraVe Foaming Cleanser with Niacinamide for Normal to Oily Skin 1000ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
154fac7c-7fd1-4fa0-b415-fbfd412d9a1e,435472,174,Cleanser,5,CeraVe Foaming Facial Cleanser 473ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
dd3ddfd6-da28-40cf-a49b-0146917142f5,704440,23,Cleanser,5,CeraVe Smoothing Skin Night Time Bundle,40c9cb9c-1628-4995-b8a6-7a5ce183e087
f2c453be-54c9-4b37-b324-624681eea3cf,640400,40,Moisturizer,4,CeraVe Your Best Skin PM Duo,40c9cb9c-1628-4995-b8a6-7a5ce183e087
548ab36d-31cd-44f9-af49-ebb26ea56aab,294584,581,Moisturizer,4,CeraVe Hydrating Cleanser with Hyaluronic Acid for Normal to Dry Skin 236ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
96c587f2-10a9-4926-b6e5-a51f3cbd9cf7,742864,22,Moisturizer,5,CeraVe Hydrating Cleanser with Hyaluronic Acid for Normal to Dry Skin 1000ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
9f3a75f6-4946-41fd-98a5-67fcaf73f724,499512,75,Moisturizer,5,CeraVe Best Sellers Duo,40c9cb9c-1628-4995-b8a6-7a5ce183e087
92c0c9b7-c05c-4736-9376-e3b96cbfd60c,358624,118,Cleanser,5,CeraVe Hydrating Cream-to-Foam Cleanser with Amino Acids for Normal to Dry Skin 236ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
27bd82e8-af8e-4cc9-a69b-ad81c30ea7d3,358624,504,Cleanser,5,"CeraVe SA Smoothing Cleanser with Salicylic Acid for Dry, Rough & Bumpy Skin 236ml",40c9cb9c-1628-4995-b8a6-7a5ce183e087
4e700653-2d1f-44ff-9484-f025073df031,358624,88,Moisturizer,5,CeraVe Hydrating Foaming Oil Cleanser 236ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
cdaced64-f551-48f7-8e2e-894193140e5d,435472,266,Moisturizer,5,CeraVe Hydrating Cleanser 473ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
85ad4f95-238c-4e4e-a5e2-7f534d41794d,576360,46,Cleanser,5,"CeraVe SA Smoothing Cleanser with Salicylic Acid for Dry, Rough & Bumpy Skin 473ml",40c9cb9c-1628-4995-b8a6-7a5ce183e087
50b25eae-3791-4a1f-a82c-46d3fb879f60,640400,32,Cleanser,4,CeraVe Cleanse the Day Away Duo,40c9cb9c-1628-4995-b8a6-7a5ce183e087
badf6344-f35d-4f29-bc75-69ba9b6d855f,691632,9,Hair,5,Aveda Invati Advanced Exfoliating Light Shampoo 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
3f2cd460-b7ff-4c68-b789-2ea8e999da76,128080,228,Moisturizer,4,CeraVe Moisturising Cream 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
2611c84d-bf57-42f5-a4a2-385a56a5e450,768480,4,Moisturizer,4,CeraVe Hydrate and Smooth Bundle,40c9cb9c-1628-4995-b8a6-7a5ce183e087
1f9bbdda-21f0-424f-9056-e95d807cd286,397048,283,Moisturizer,4,CeraVe PM Facial Moisturising Lotion with Ceramides for Normal to Dry Skin 52ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
76719c8d-6ee5-487f-a19c-83ce1e3c3c0b,397048,149,Moisturizer,5,CeraVe AM Facial Moisturising Lotion SPF30 with Ceramides for Normal to Dry Skin 52ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
8657b2b1-1d8f-4e57-b579-bd0ea42eafa6,435472,331,Moisturizer,5,CeraVe Moisturising Cream Pot with Ceramides for Dry to Very Dry Skin 454g,40c9cb9c-1628-4995-b8a6-7a5ce183e087
bbdeab75-d733-45b6-8600-326981bf8d5c,537936,221,Moisturizer,5,CeraVe Resurfacing Retinol Serum with Ceramides and Niacinamide for Blemish-Prone Skin 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
6509b944-5c38-4e43-b2f8-67998901d3bf,422664,226,Moisturizer,4,CeraVe Moisturising Lotion for Dry to Very Dry Skin 473ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
7b34d32d-7c4f-4098-b4bf-f4681105c09f,1332032,11,Sun cream,5,Institut Esthederm Adaptasun Body Lotion Sun Protection 200ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
53e066f3-c2ae-4af0-a735-68682d4eec7d,384240,133,Moisturizer,5,CeraVe Moisturising Cream 340g,40c9cb9c-1628-4995-b8a6-7a5ce183e087
fa152a8e-c87d-4262-aa91-e60c0f60adc6,666016,5,Moisturizer,5,CeraVe Soften and Smooth Bundle,40c9cb9c-1628-4995-b8a6-7a5ce183e087
9d7c18cf-31f2-4e72-8b7e-ed50190e4342,696755.2,6,Hair,5,Aveda Nutriplenish Deep Moisture Conditioner 250ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
7c03d513-0904-46a2-863a-27647927781d,601976,6,Moisturizer,4,CeraVe Dry to Very Dry Face and Body Bundle,40c9cb9c-1628-4995-b8a6-7a5ce183e087
e6918dbc-73f0-4062-81b0-60af4a7f5868,537936,137,Moisturizer,5,CeraVe Hydrating Hyaluronic Acid Serum 30ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
762e67dd-9b02-4f14-bb43-b844f9c65879,358624,268,Moisturizer,5,CeraVe Eye Repair Cream 14ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
ba4a05b4-b524-4906-956b-f64f7fffb4d3,256160,114,Moisturizer,5,CeraVe Moisturising Cream 177ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
30a09324-864f-45ac-9006-2180880e36e9,537936,9,Hair,5,Aveda Brilliant Retexturising Gel 150ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
35c0546a-d0fc-4897-bd4e-d0e3a412842b,422664,253,Moisturizer,5,CeraVe AM Facial Moisturising Lotion SPF50 for Normal to Dry Skin 52ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
94edff2a-e2ef-4dfc-b249-4e79f6b86117,294584,167,Moisturizer,4,CeraVe Moisturising Lotion with Ceramides for Dry to Very Dry Skin 236ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
e3a390ed-7d82-4ac5-a432-35bf9e92e192,243352,72,Cream,4,CeraVe SA Renewing Foot Cream 88ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
d3cd9f1f-fadf-424a-b118-58e115a3418e,576360,10,Cream,5,CeraVe Large Moisturising Cream Duo,40c9cb9c-1628-4995-b8a6-7a5ce183e087
43a45549-be40-42c6-9872-8628ecdd0ef3,576360,3,Gel,4,CeraVe Large Moisturising Lotion Duo,40c9cb9c-1628-4995-b8a6-7a5ce183e087
f4cc8255-8c23-4000-a806-fa3bb08c6eef,384240,95,Gel,4,CeraVe Smoothing Cream 177ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
2d337265-1274-49bf-975d-a2addee251b5,179312,94,Cream,5,CeraVe Soothing and Repairing Hand Cream 50ml,40c9cb9c-1628-4995-b8a6-7a5ce183e087
2559e7df-d911-4292-b4fe-3f2128c5da5a,563552,177,Cream,4,"CeraVe SA Smoothing Cream with Salicylic Acid for Dry, Rough & Bumpy Skin 340g",40c9cb9c-1628-4995-b8a6-7a5ce183e087
14924ee8-84d8-4ae6-a47c-f14c245fa8d5,666016,4,Serum,4,CeraVe Cleanse and Moisturise Bundle,40c9cb9c-1628-4995-b8a6-7a5ce183e087
b09f70a9-fed1-43af-a0aa-dd5e425ee438,1421688,50,Moisturizer,5,Ask a Derm Blemish Bundle,40c9cb9c-1628-4995-b8a6-7a5ce183e087
23dbdce5-780c-4a54-94f2-d78e76c7958c,409856,2,Serum,4,CeraVe Medium Moisturising Duo,40c9cb9c-1628-4995-b8a6-7a5ce183e087
2b1c77cc-9096-42b9-82d4-e23eb921c3f8,589168,19,Moisturizer,5,CeraVe Blemish Control Daily Duo For Blemish-Prone Skin,40c9cb9c-1628-4995-b8a6-7a5ce183e087
